id,start_time,end_time,title,tags,people,venues,description
12521,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",UggTect Royale - The Second Clubbing,"Gaming, Science and Tech","Rob Masters, Rob Masters, Leece Smith",North Hamersley (Gaming and Others),"as seen in 2014

Ugg-Tect Royale: The Second Clubbing.
 Ugg-Tect Royal will be showing at Swancon 40. This modification of the hilarious Ugg-Tect party game pits 4 highly skilled (mystified looks a specialty) along with their long suffering Ugg-Tects against each other in a race to complete megalithic monuments. While the audience and the Ugg-Tects know what the structure is meant to look like, the builders have no idea, and instructions are in strict caveman talk and gesture.
Leece & Rob are for looking for up to 16 participants with good communications skills and the ability to work in a small, tightly integrated team. They must be willing to provide endless looks of confusion, bafflement and frustration."
12523,"Fri, 03 Apr 2015 09:30:00 +0800","Fri, 03 Apr 2015 10:30:00 +0800",Drawing Composite monsters: A collaboration,"Art / Artistic, Fantasy",Leece Smith,North Hamersley (Gaming and Others),"Free form audience participation thing - I'll either select people to come and draw the bits, or if no one wants to come up, I'll get the audience to select the species of beast that the bits come from.

Leece: Alright, what species of eagle do you want the gryphon's wings to come from? 

Audience member: Wedgetail!

If all goes well, it could be a combination of both, we will just have to see how we go on the evening"
12525,"Sun, 05 Apr 2015 17:00:00 +0800","Sun, 05 Apr 2015 18:00:00 +0800",Short and Sweet: Games you can play in under 30 minutes,Gaming,"Warren Adams, Leece Smith, Leece Smith",North Hamersley (Gaming and Others),Fun games you can play in under 30 minutes (followed by demo session in gaming room )
12528,"Thu, 02 Apr 2015 20:00:00 +0800","Thu, 02 Apr 2015 21:00:00 +0800",The Warrior Awakens: Military Sci Fi - an Appreciation,"Literature, Sci-Fi, TV","PRK , John Scalzi, Frames White",North Ballroom (Large ballroom),Why is Military Sci-Fi such a successful sub-genre? Why do so many of us like to read about the wars of the future? What tactics and mechanics need to change when our battles are pitched in space or on other planets?
12529,"Mon, 06 Apr 2015 10:00:00 +0800","Mon, 06 Apr 2015 11:00:00 +0800",State of the Art Director: What can (and cannot) be done in SFX,Film,"",Centre Ballroom (Med Ballroom),"With big budget Sci Fi, fantasy and Comic adaptions all the rage, and CGI and practical effects reaching new levels of realism and sophistication, we look at what can (and what cannot) be put on the screen."
12531,"Sat, 04 Apr 2015 21:30:00 +0800","Sat, 04 Apr 2015 22:30:00 +0800",Paranormal Romance : What hasn't been done?,Adult Only,Rebecca Laffar-Smith,Centre Ballroom (Med Ballroom),"Werewolves, Vampires sure. Zombies... Ohkay. Unicorns, um. How would that even work? Dragons? Gryphons? SANDWORMS???"
12532,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",Everyone take a Chill Pill!: Non-violent RPGs and computer games. ,"Video Games, Video Games","",North Hamersley (Gaming and Others),What non violent RPGs and Computer games are there out there?
12533,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",What do we wear from here?: The future of Smart Wearables,"JP Review, Science and Tech","Dave Cake, Matt Holmes",Centre Ballroom (Med Ballroom),"So Google Glass seems to be somewhat of a failure, yet at the same time Microsoft are launching their own AR games platform. Smart watches seem to be in every catalog, but a watch you need to charge every 3 hours seems less than practical. What is coming down the pipe. What is next? What do you do when your implanted tech gets obsoleted?"
12542,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",Return of the Editors Strike Back,Writing,"Kylie Chan, Stephen Dedman, Andrew Harvey, Cat Sparks",Centre Ballroom (Med Ballroom),"MODERATOR: STEPHEN DEDMAN
A panel of editors (or former editors) of sf magazines and publishers do a blind reading of first pages of anonymous submissions from writers (who will, ideally, be in the audience), and vote/comment on whether they'd be inclined to continue reading. Work would be read aloud, but authors not identified unless they spoke up."
12543,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",The Sword Drawn! Kitty and John Explore Excalibur,Comics,"Kitty Byrne, John Parker",Centre Ballroom (Med Ballroom),"In our third (of what has mutated into a strange tradition) panel exploring Chris Claremont derived titles, we explore the critically acclaimed XMen spinoff, Excalibur, from it's roots in Captain Britain (With writing by Alan Moore!) through the good years, the bad years and everything inbetween. 
This year we have prepared!(This will only cover the English superhero team, not the later American teams with a similar name)"
12545,"Fri, 03 Apr 2015 17:00:00 +0800","Fri, 03 Apr 2015 18:00:00 +0800",Writing Video Games for Fun and Profit,"Video Games, Video Games","",North Hamersley (Gaming and Others),From people trying their hardest to get there.
12547,"Fri, 03 Apr 2015 10:00:00 +0800","Fri, 03 Apr 2015 11:00:00 +0800",Ant Who Now? Characters who deserve a movie before Antman,Comics,"",Centre Ballroom (Med Ballroom),"Antman gets a movie and we all say WTF?
Who should be on the big screen first and why.

There are SOOOOOOOO MANY characters who deserve a film more than Ant-Man. Two of those characters have now had a film announced. 

In this very short presentation, learn who those characters are and why they need a film. This panel is strictly Marvel."
12554,"Sun, 05 Apr 2015 14:00:00 +0800","Sun, 05 Apr 2015 15:00:00 +0800",Loving The Borg: Transhumanism in the Real World.,"JP Review, Sci-Fi, Science and Tech","Keith Stevenson, Keith Stevenson",North Ballroom (Large ballroom),"Humanity’s ultimate merging with the machine is a dream – or nightmare – depending on which Hollywood trope you subscribe to, but what would it really be like and how would it happen? Would a transhuman feel less human or more, and would they be the best judge of the change? Could they still love, hope, create if their conscious thoughts were reduced to a stream of ones and zeroes? Would they still feel tethered in the real world or lost in the infinite possibilities of virtual reality? Our panellists consider the many and varied ways that true transhumanism will change us forever."
12556,"Sun, 05 Apr 2015 20:30:00 +0800","Sun, 05 Apr 2015 21:30:00 +0800",Beyond IO9: Online sources of our fannish hits,Fandom,"Dave Cake, Brendan Ragan",Hamersley South (Small Panel Room),"Alternative sources of SF reviews and culture online, beyond the 900lb Gorilla in the corner"
12563,"Sun, 05 Apr 2015 22:30:00 +0800","Sun, 05 Apr 2015 23:30:00 +0800",YouTube-a-Rama: The strangest fannish stuff we love from YouTube.,"Adult Only, TV, TV","",Hamersley South (Small Panel Room),"Weird and wonderful youtube (Imagine dragons: Radiofire, Queen's I want to break free)"
12564,"Thu, 02 Apr 2015 20:00:00 +0800","Thu, 02 Apr 2015 21:00:00 +0800",Genderbending in Fanworks: Does my genderflip invalidate your slash and other questions?,"Fandom, Transformative Works","Anna Hepworth, Sarah Xu",North Hamersley (Gaming and Others),
12566,"Sun, 05 Apr 2015 11:00:00 +0800","Sun, 05 Apr 2015 12:00:00 +0800",Reading Lite Gaming,"Family, Gaming","",North Hamersley (Gaming and Others),"Games for non-readers - children/esl/reading issues - cards, moncalay checkers, 9 men?s morris, transamerica, Wixrt, start in panel room, move to games room"
12577,"Fri, 03 Apr 2015 20:30:00 +0800","Fri, 03 Apr 2015 21:30:00 +0800",Intersections Between Sex and Technology,"Adult Only, Science and Tech",Sandy Norman,Hamersley South (Small Panel Room),Sex is often assumed to be natural and instinctive but it has always been intricately connected with technology. This presentation will discuss some of these intersections and speculate about where technology might lead us in the future.
12578,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 15:00:00 +0800",Apocalypse During Swancon - Group Workshop,"Discussion, Fantasy, Sci-Fi, X For Beginners","Chris Coman, Sarah Xu",North Hamersley (Gaming and Others),"The apocalypse happens while we’re at the hotel. We have 350ish attendees of varying ages and skills. How do we survie? How do we run things? greater good or best death? Food, plans, location? (Will need to be fleshed out as the nature of the apocalypse will affect the plans)"
12585,"Fri, 03 Apr 2015 16:00:00 +0800","Fri, 03 Apr 2015 17:00:00 +0800",The End of the Printed Page: Are Books (as we know them) Dead?,Books,"PRK , Amanda Bridgeman, Kylie Chan, Donna Maree Hanson, Louisa Loder, Gillian O'meagher",Centre Ballroom (Med Ballroom),"MODERATOR: PRK
is reading books dead? in the age of TV, movies, youtube and fanfiction, is the publishing industry and high quality fiction dead?"
12587,"Fri, 03 Apr 2015 19:30:00 +0800","Fri, 03 Apr 2015 20:30:00 +0800",Ch.ch.ch.changes: SF&F as a transformative force upon Society,"Fandom, Literature","Louisa Loder, Cat Sparks, Keith Stevenson",Centre Ballroom (Med Ballroom),“There is no place like home” Scifi takes us away from home. How has our world changed as a result of SF?
12588,"Fri, 03 Apr 2015 10:00:00 +0800","Fri, 03 Apr 2015 11:00:00 +0800",Gods and Monsters: Doctor Who's 13th Season,Sci-Fi,"Aaron Creaser, Damian Magee, Heather Magee, Danny Oz, Colin Sharpe, Grant Watson",North Ballroom (Large ballroom),"In 1975 Doctor Who returned to the BBC for its 13th series. It saw Tom Baker firmly establish himself as the most popular Doctor the series had ever had, and secure his Doctor's partnership with Sarah-Jane Smith (Elizabeth Sladen) in the minds of viewers forever. Over the course of six serials, viewers saw the Doctor and Sarah fight the Loch Ness Monster, travel to the edge of the universe, battle an Egyptian God, encounter robot duplicates, challenge an enemy from Time Lord history and struggle the save the Earth from an enormous plant. Join us as we celebrate one of Doctor Who's most popular and memorable seasons of all time."
12589,"Thu, 02 Apr 2015 20:00:00 +0800","Thu, 02 Apr 2015 21:00:00 +0800",9th Year of the Video Quiz: Swancon Birthday Edition,"Film, TV","Damian Magee, Heather Magee",Centre Ballroom (Med Ballroom),"In its 9th year come join in the fun, with clips from Film, TV, and Music of the 1970’s"
12590,"Sat, 04 Apr 2015 17:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",New Who: The Capaldi Continuum,"Sci-Fi, TV","Michael Cogan, Aaron Creaser, Damian Magee, Heather Magee",Hamersley South (Small Panel Room),"This panel take look Peter Capaldi first season of the Doctor, did the some of the stories work or others did not. How did people felt when the late Brigadier turn into a Cyberman, what of The Master now The Mistress came join us express your views?"
12591,"Thu, 02 Apr 2015 19:00:00 +0800","Thu, 02 Apr 2015 20:00:00 +0800",Hanna-Barbera Part 2,TV,Damian Magee,Centre Ballroom (Med Ballroom),"(1970-79)-the Seventies for the company has lot more misses than hits and few classics that we can remember, why did some of series fail.  From Harlem Globetrotters, Josie and Pussycats to Valley of the Dinosaurs some of highlights"
12593,"Fri, 03 Apr 2015 15:00:00 +0800","Fri, 03 Apr 2015 16:00:00 +0800",Sci Fi and Horror TV Anthologies,"Horror, Sci-Fi, TV",Damian Magee,North Ballroom (Large ballroom),"Anthologies has brought us on screen some of the classic sci-fi & Horror stories, as this powerpoint presentation take on a journey to Outer Limits, Twilight Zone, The Night Gallery, Out of the Unknown with a Touch of Evil."
12594,"Sun, 05 Apr 2015 10:00:00 +0800","Sun, 05 Apr 2015 11:00:00 +0800","Blood, Bodices and Vincent Price: Looking ar the Horror works of Roger Corman",Film,Damian Magee,North Ballroom (Large ballroom),"This powerpoint presentation takes look at Roger Corman during his fame of sixties, looking at some films he had made from Little Shop of Horrors to X: The Man with the X-ray eyes and his famous teaming sixties teaming with Vincent Price making Poe films classics."
12597,"Sun, 05 Apr 2015 16:00:00 +0800","Sun, 05 Apr 2015 17:00:00 +0800","Doctor Who in Australia: The Blue Box, Downunder","TV, TV","",North Hamersley (Gaming and Others),"50 years of Remembers
1965, the year that Doctor Who arrive in Australia, bring your memories."
12598,"Fri, 03 Apr 2015 20:30:00 +0800","Fri, 03 Apr 2015 21:30:00 +0800",Beauty & the Beast: The Original Werewolf Tale?,Fantasy,Damian Magee,Centre Ballroom (Med Ballroom),"The original Werewolf tale? –This take look the classic tale, and ask the question is it the original werewolf story, if not where does it come from?  Come and join in who knows where the journey will take us."
12599,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",King Lizard: 60 years of Godzilla,Film,"Robert Hood, Damian Magee, Robin Pen",North Ballroom (Large ballroom),"This panels takes look at history of King of the Monsters, including adaptions, competitors and variants. With the high profile releases in recent years of Godzilla and Pacific Rim, it seems like the giant monster (or “kaiju”) is back in fashion around the world. What is it about the giant monster that appeals to us so much? What can these movies give audiences that they can’t get from other speculative fiction films?"
12600,"Mon, 06 Apr 2015 10:00:00 +0800","Mon, 06 Apr 2015 11:00:00 +0800",Forgotten TV Animation: the Hidden Gems,TV,Damian Magee,North Ballroom (Large ballroom),"This powerpoint presentation look at beginning of TV Animation has been a staple diet, some has become classics, awhile others have been forgotten; like Crusader Rabbit, Funny Company, King Leonard & his Short Subjects, Here Comes Grump and many others."
12601,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 15:00:00 +0800","Please Hammer, Don't Hurt 'em: The lesser known Hammer Horror movies.",Film,Damian Magee,North Ballroom (Large ballroom),"This powerpoint presentation take look at other Hammer has made over the years, from Thrillers, Sci-Fi, Comedies, war, drama and of course Horror. From films as She, Phantom of the Opera, The Nanny, The Lost Continent and many others."
12605,"Fri, 03 Apr 2015 17:00:00 +0800","Fri, 03 Apr 2015 18:00:00 +0800",Before the Flood: Anime in Australia before the 90s,Anime / Manga,Damian Magee,Hamersley South (Small Panel Room),
12607,"Fri, 03 Apr 2015 22:00:00 +0800","Sat, 04 Apr 2015 00:00:00 +0800",GWEN Live stream (Up From Down Under with Michael),"JP Review, Podcast / Radio",Michael Cogan,North Hamersley (Gaming and Others),
12608,"Thu, 02 Apr 2015 20:00:00 +0800","Thu, 02 Apr 2015 21:00:00 +0800",Voyager: a Celebration,TV,"Sarah Akers, Michael Cogan",Hamersley South (Small Panel Room),A celebration of the 20th anniversary of the debut of Star Trek: Voyager. Including season reviews and favouite characters.
12609,"Sun, 05 Apr 2015 16:00:00 +0800","Sun, 05 Apr 2015 17:00:00 +0800",Changing Communities with Intent,"Fandom, Guest of Honour Item, Transformative Works","PRK , Sandy Norman, Sarah Parker, John Scalzi",North Ballroom (Large ballroom),"MODERATOR:PRK
Discussion about the ways we have engaged with the communities around us to affect social change."
12610,"Fri, 03 Apr 2015 16:00:00 +0800","Fri, 03 Apr 2015 17:00:00 +0800",The Writer's Interview: John Scalzi and Grant Watson,"Guest of Honour Item, Writing","John Scalzi, Grant Watson",Hamersley South (Small Panel Room),"Interview with our guests from a whole career retrospective: where they came from, what influenced them, what led them to the career they have today."
12611,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",House of Cards: Disney Animation from 1995 to 2004,Film,Grant Watson,North Ballroom (Large ballroom),"By 1994 Walt Disney Animation Studios had broken box office records around the world with The Lion King and was coasting high on the success of a string of massive hits. Just 10 years later and the studio was all but closed, with traditional animation falling in the path of CGI and Disney’s once-firmed monopoly shattered by a range of competitors. This presentation tracks the development of Walt Disney animation over that decade and explores how studio interference, accelerated production schedules and some of the strangest creative choices ever made brought a once-great studio to its knees."
12613,"Fri, 03 Apr 2015 14:00:00 +0800","Fri, 03 Apr 2015 15:00:00 +0800",Terrors of the Second Draft,Writing,"Amanda Bridgeman, Donna Maree Hanson, Keith Stevenson",Hamersley South (Small Panel Room),"A lot of aspiring novelists focus so intently on getting their first draft compete that they never pause to consider what comes next: the rewrite. For some it’s a brilliant opportunity, for others an unwanted task filled with reluctance and dread. What is the best way to go about rewriting your fiction once you’ve completed it? What are the best tricks, techniques and tips to take your work from good to brilliant? What are the traps and pitfalls to avoid? A panel of professional writers discuss their own creative process in refining their works for publication."
12616,"Thu, 02 Apr 2015 21:00:00 +0800","Thu, 02 Apr 2015 22:00:00 +0800",Land of the Setting Sun: The End of Anime?,Anime / Manga,Andy Hahn,Hamersley South (Small Panel Room),"Japan’s once-thriving animation industry is undergoing an unprecedented decline. Studios are closing, the number of anime films in cinemas is falling, audiences in general are moving onto other things, and reliable stalwarts of the medium such as Hayao Miyazaki and Isao Takahata have announced their retirement. What does the future hold for anime? Who are the new directors worth watching? What are the current trends in genre and visual aesthetics? What will anime – and anime fandom – look like in five years’ time? Is it possible that we are seeing the end, for all intents and purposes, of Japanese animation?"
12620,"Fri, 03 Apr 2015 21:30:00 +0800","Fri, 03 Apr 2015 22:30:00 +0800",The Batman Problem: The Dark Nut Returns,"Comics, Film","Devin Jeyathurai, John Parker",Centre Ballroom (Med Ballroom),"All things considered, Batman is probably the most popular superhero of all time. He recently celebrated his 75th birthday, he stars in numerous comic books each month, and for decades he’s been adapted for animation, television, videogames and film. The problem is: should we like him at all? He’s presented as a masked crime fighter saving the lives of countless Gothamites, but when you think about it he’s also a mentally unhinged billionaire who dresses in fetish outfits every night and assaults the mentally unwell. Come take a look at Batman and his fictional universe from a fresher perspective: you may not like what you see."
12622,"Fri, 03 Apr 2015 12:00:00 +0800","Fri, 03 Apr 2015 13:00:00 +0800",The Big Finish: Full cast radio plays make a comeback.,"Family, Podcast / Radio","Aaron Creaser, Isobel White",Hamersley South (Small Panel Room),
12679,"Fri, 03 Apr 2015 15:00:00 +0800","Fri, 03 Apr 2015 16:00:00 +0800",The Writer's Interview: Kylie Chan,Guest of Honour Item,"Kylie Chan, Helen Stubbs",Centre Ballroom (Med Ballroom),"Interview with our guests from a whole career retrospective: where they came from, what influenced them, what led them to the career they have today."
12680,"Sat, 04 Apr 2015 10:30:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800","Launch - Tehani Wessely - ""Insert Title Here""","Launch, Launch",Tehani Wessely,Hamersley South (Small Panel Room),"Launch of book ""Insert Title Here"""
12681,"Sun, 05 Apr 2015 17:00:00 +0800","Sun, 05 Apr 2015 18:00:00 +0800",Trailer Park - Asian Cinema,Film,"Candice Schilder, Grant Watson",North Ballroom (Large ballroom),Asian Cinema Trailer Park
12682,"Fri, 03 Apr 2015 21:30:00 +0800","Fri, 03 Apr 2015 22:30:00 +0800",Scared S#!%less: How Horror Movies Work,Film,"Sonia Marcon, Grant Watson",North Ballroom (Large ballroom),"Scared S#!%less: How Horror Movies Work
Many enjoy a good horror movie, but few consider how they actually work. Why are we drawn to things that frighten or startle us? Learn the techniques used by horror directors from America, Europe and Asia to see why precisely horror cinema frightens us - and why we enjoy it."
12683,"Sun, 05 Apr 2015 21:30:00 +0800","Sun, 05 Apr 2015 22:30:00 +0800",(Over-used) Fan-Fiction Tropes,Transformative Works,"Belinda Forbes, Desiree Heald, Leonie Rodgers",Hamersley South (Small Panel Room),"Fan-fiction likes to have a lot of tags when put out for public consumption. Within Fan-fiction, fans can play around with some of the tropes and ideas presented in their source material. What is it about Fan-fiction tropes that catch and hold us? Do we over use the tropes that we have? Do we need more, or less? May contain references to Grimm, Arrow, Flash and Teen Wolf."
