id,start_time,end_time,title,tags,people,venues,description
5519,"Sun, 04 Apr 2010 09:00:00 -0400","Sun, 04 Apr 2010 10:00:00 -0400",Star Trek: Chat Time,"","Matthew Bateman-Graham, Stephanie   Bateman-Graham",Cocktail Lounge,Join us to passionately (but politely) discuss how well the latest Star Trek movie lived up to its source material and what it means for the future of the franchise. Bring your pointy ears!
5520,"Sun, 04 Apr 2010 08:00:00 -0400","Sun, 04 Apr 2010 09:00:00 -0400",Rats! Foiled Again,"",Drhoz,Fan Lounge,"In honour of the convention's infectious theme, a simple introduction to the natural history, mythology and literature of rats, mice and the many, many deadly diseases they're infecting you with. "
5523,"Sun, 04 Apr 2010 09:00:00 -0400","Sun, 04 Apr 2010 10:00:00 -0400",Project Runway: Swancon,"","Liz  Grzyb, Kate  Williams",Fan Lounge,"Horses and fins and heels... oh my a look at non biodegradable fashion, present and future."
5525,"Sun, 04 Apr 2010 21:30:00 -0400","Sun, 04 Apr 2010 22:30:00 -0400",American Spaceflight: Where to Next?,"","Ryan  Burley, Micheal  Cogan",Montana A,A look at recent decisions that leave uncertainty surrounding the direction that American space flight will take. 
5526,"Sun, 04 Apr 2010 22:30:00 -0400","Sun, 04 Apr 2010 23:30:00 -0400",Looking back at the X-Files,"",Damian  Magee,Montana A,"What went wrong during the later series that made it unwatchable? This panel looks back on the best of the series and the worst. Is it a series to look at again, or just a series for its time?"
5527,"Sun, 04 Apr 2010 23:30:00 -0400","Mon, 05 Apr 2010 00:30:00 -0400",The art of telling a story in speculative fiction,"",Richard  Harland,Montana A,"Fantasy, Science Fiction and Horror not only demand more imagination than other genres, but a very high level of narrative technique. When there's no real world to fall back on, everything has to work perfectly and plausibly to keep disbelief suspended and carry the reader along. Richard talks of some of the basics: story-arcs and character-arcs; 'defining' a mystery; building to a climax; sequencing (the right events in the best order); maintaining momentum and writing effective action scenes. "
5528,"Mon, 05 Apr 2010 01:30:00 -0400","Mon, 05 Apr 2010 02:30:00 -0400",Making Science Work in Your SF Novel,"","Stephanie   Bateman-Graham, Stephen Dedman, Carol  Ryles, Scott  Sigler",Montana A,"Science fiction is a strange beast in that it has a relationship to both real and imaginary worlds. The relationship can be tenuous at best but it has to be there. Our panellists will discuss the science in their works, how they make it work and what's important when trying to balance the science and story in a novel. "
5529,"Mon, 05 Apr 2010 02:30:00 -0400","Mon, 05 Apr 2010 03:30:00 -0400",SFF and Romance,"","Elaine  Kemp, Juliet  Marillier, Samara  Morgan, Sarah  Parker",Montana A,A discussion of romance within science fiction and fantasy
5530,"Mon, 05 Apr 2010 03:30:00 -0400","Mon, 05 Apr 2010 04:30:00 -0400",Closing Ceremony ,"",Swancon Committee,"Montana A, Montana B","And now the end is near.. we face the final curtain. The fun has been had, the baton has been passed. "
5531,"Sun, 04 Apr 2010 21:30:00 -0400","Mon, 05 Apr 2010 00:30:00 -0400",WASFF AGM,"","",Montana B,""
5532,"Mon, 05 Apr 2010 01:30:00 -0400","Mon, 05 Apr 2010 02:30:00 -0400",A Touch of The Strange - Theodore Sturgeon,"",Drhoz,Montana B,"The neglected giant of the Golden Age, renowned for his work in SF horror, westerns, Star Trek and more. A writer of such lyrical talent that the fans still rave about his work 70 years after some of them were written but equally notorious for his years of writer's block and his private life. "
5533,"Mon, 05 Apr 2010 02:30:00 -0400","Mon, 05 Apr 2010 03:30:00 -0400",Swancon 2011 Homework,"","Liz  Grzyb, Andrew Williams",Montana B,"Hear more suggestions about the 2011 Swancon guests and their work, and get some reading suggestions from the 2011 committee to prepare for next year's Swancon."
5534,"Sun, 04 Apr 2010 21:30:00 -0400","Sun, 04 Apr 2010 22:30:00 -0400",Book Reading,"",Narelle Harris,Cocktail Lounge,Narelle will read a piece of prose of her choosing.
5535,"Sun, 04 Apr 2010 22:30:00 -0400","Sun, 04 Apr 2010 23:30:00 -0400",World Without End,"",Ian   Nichols,Cocktail Lounge,"Aging is not simply the accumulation of years; it is also the accumulation of experience. It is something of a homily to insist that those who are older differ from those who are younger in ways which are not only physical, but it seems an inevitable conclusion of observation. As people live longer, healthier lives, is this difference exacerbated? What if people's lives were enormously extended, even indefinitely extended? 

Join Ian to discuss the concept of extended lifespan and immortality in the modern speculative fiction genre. "
5536,"Sun, 04 Apr 2010 23:30:00 -0400","Mon, 05 Apr 2010 00:30:00 -0400",Saints and Griefers: Gamers Psychology ,"",Trevor  Phillips,Cocktail Lounge,"MMO addicts, Halo fanboys, Bejewelled slaves -- what makes us games enthusiasts? Is it a sad addiction, or moulding a better tomorrow? A look at the differences and similarities between game genres and those who play them, the evolutionary trends of gaming and how to build a community around gaming. "
5537,"Mon, 05 Apr 2010 01:30:00 -0400","Mon, 05 Apr 2010 02:30:00 -0400",Words of Women,"","Gina  Goddard, Helen   Merrick, Sarah  Parker",Cocktail Lounge,Join our panellists in recommending works of female science fiction and fantasy writers. What gems have you been missing? All recommendations welcome. 
5538,"Mon, 05 Apr 2010 02:30:00 -0400","Mon, 05 Apr 2010 03:30:00 -0400",Stephen King Film Adaptations,"",Scott  Sigler,Fan Lounge,"Join Scott as he takes a look at Stephen King's filmography, comparing some of the movies to the books that spawned them. He'll discuss which ones are (in his opinion) the successes, poke the ""failures"" to analyse what might have saved them and considers which books he'd love to see make it to the big screen."
5539,"Mon, 05 Apr 2010 01:30:00 -0400","Mon, 05 Apr 2010 02:30:00 -0400",Whats on Television This Year?,"","Jenny  Owens, Graeme  Watson",Fan Lounge,"A look into the new and upcoming television shows of 2010: what are the ones to look out for, which ones should be avoided -- and what predictions for 2009 did Jenny and Graeme get right?"
5540,"Mon, 05 Apr 2010 02:30:00 -0400","Mon, 05 Apr 2010 03:30:00 -0400",10 Reasons we should legalise Human Cloning,"","Linda  Deegan, John   Green, Richard  Harland",Cocktail Lounge,The debate rages on weather human cloning should be legalised or not with controversy surrounding issues such as stem cell research. Should human cloning be legalised? What reasons would be acceptable? What if we want the power to take over the world? 
5541,"Sun, 04 Apr 2010 22:30:00 -0400","Sun, 04 Apr 2010 23:30:00 -0400","Anyone can write a thousand page novel, it's writing short stories that's difficult!","","Stephen Dedman, Richard  Harland, Ian Irvine, Sue Isle",Fan Lounge,"Some writers say it's easy to write a short story that you can think up in a single stroke of inspiration and knock off in an afternoon. Others say it's easy to write a baggy fantasy epic where you can ramble off into whatever takes your fancy for as long as you please. But what about all the tightening, sharpening and revising when every word has to count in a short story? On the other hand, what about all the baggy monsters that flounder and sag and never get finished because the writer can't keep a complex plot under control? Are there two types of author? What ferocious injuries will they inflict on each other when you put them all on a panel together? "
5542,"Sun, 04 Apr 2010 21:30:00 -0400","Sun, 04 Apr 2010 22:30:00 -0400",So young and hot!,"","Richard  Harland, Ian   Nichols",Fan Lounge,"Once upon a time, YA SF and fantasy was just a derivative, watered-down version of adult SF and fantasy. Now everyone wants to write it and it's the source of all the hottest new ideas. Think Philip Pullman, Garth Nix, Jonathan Stroud, Phillip Reeve and many more. Our panelists discuss the whys and wherefores."
5543,"Sun, 04 Apr 2010 23:30:00 -0400","Mon, 05 Apr 2010 00:30:00 -0400",Safe LARP Combat,"","",Fan Lounge,What makes for safe LARPing? Come and find out. 
