id,start_time,end_time,title,tags,people,venues,description
7999,"Sat, 07 Apr 2012 00:30:00 -0400","Sat, 07 Apr 2012 02:00:00 -0400",Super Smash Brothers Brawl Tournament,Video Gaming,"",Video Games,"Play as your favorite Nintendo characters, in a fun, beat everyone up, kind of game. This is a major tournament in Doomcon so don't miss it!"
8000,"Sat, 07 Apr 2012 02:00:00 -0400","Sat, 07 Apr 2012 03:30:00 -0400",Mario Kart,Video Gaming,"",Video Games,Still feeling hyped after Smash Bros Brawl? Well now it's time for Mario Kart! Another game where you have the chance to play as one of your favorite Mario series character. Race through 2 different cups to see who is the fastest.
8003,"Sat, 07 Apr 2012 03:30:00 -0400","Sat, 07 Apr 2012 05:00:00 -0400",Pokemon Battle Revolution,Video Gaming,"",Video Games,"Pokemon Trainers! Bring your DS and Pokemon games, because it's time to battle it out on the big screen. See your team in action in better detail than your DS gives you as well as getting commentary too."
8004,"Sat, 07 Apr 2012 05:00:00 -0400","Sat, 07 Apr 2012 06:00:00 -0400",BlazBlue,Video Gaming,"",Video Games,"A fighting game that now is a manga and anime, This anime fighting game is one of the most popular in Japan. See how you go in this arcade style fighting game."
8005,"Sat, 07 Apr 2012 06:00:00 -0400","Sat, 07 Apr 2012 07:00:00 -0400",Tekken 7,Video Gaming,"",Video Games,"Well, it's the 7th of April, so why not have a tournament of Tekken 7. So come and fight to become the champion of the corporate world."
8006,"Sat, 07 Apr 2012 21:00:00 -0400","Sat, 07 Apr 2012 22:00:00 -0400",Dynasty Warriors 7,Video Gaming,"",Video Games,"Play in the era of the 3 waring nations of China. The challenge, to see how big you can make your KO count."
8007,"Sat, 07 Apr 2012 22:00:00 -0400","Sat, 07 Apr 2012 23:00:00 -0400",Portal Time Trials,Video Gaming,"",Video Games,See how far you can get in the Portal games. There are competitions for both Portal 1 single player and Portal 2 single player.
8008,"Sat, 07 Apr 2012 23:00:00 -0400","Sun, 08 Apr 2012 00:30:00 -0400",Portal 2 Co-op Time Trials,Video Gaming,"",Video Games,See how far you and a friend can get in the cooperative time trials. There's also a secret individual scoring system so remember that your friend is also a rival.
8009,"Sun, 08 Apr 2012 00:30:00 -0400","Sun, 08 Apr 2012 02:30:00 -0400",Hand Held Console Fun-o-rama,Video Gaming,"",Video Games,"Bring your DS, PSP and iphones for a get together of multi-player fun hand held gaming. Mario Kart, Pokemon, Bomberman, Starfox and FF:Dissidia will be the main games played."
8010,"Sun, 08 Apr 2012 02:30:00 -0400","Sun, 08 Apr 2012 04:30:00 -0400",Left 4 Dead 2 Survival,Video Gaming,"",Video Games,The world is at a zombie infested end as we know it. Play as the Survivors with 3 other people and see how long it takes before your all dead.
8011,"Sun, 08 Apr 2012 04:30:00 -0400","Sun, 08 Apr 2012 05:30:00 -0400",Initial D arcade racing,Video Gaming,"",Video Games,Play the popular Japanese racing game Initial D Extreme stage. A proper arcade kit will be setup for this event so come and see how well you do.
8012,"Sun, 08 Apr 2012 05:30:00 -0400","Sun, 08 Apr 2012 07:00:00 -0400",Scott Pilgrim vs. The World Time Trials,Video Gaming,"",Video Games,Play as the awesome characters from Scott Pilgrim vs. the world. It's up to you and 3 others to go through the game as fast as possible within a time limit.
8013,"Sun, 08 Apr 2012 09:30:00 -0400","Sun, 08 Apr 2012 11:30:00 -0400",Mario Party 8,Video Gaming,"",Video Games,Mario Party 8 is a fun board game style Mario game where the aim is to collect stars and win mini games. Come along if you want some great late night fun.
8015,"Thu, 05 Apr 2012 09:30:00 -0400","Thu, 05 Apr 2012 11:30:00 -0400",Assassin's Creed Tournament,Video Gaming,"",Video Games,It's time to find out if your the best assassin. Compete in a series of matches where the goal is to out kill each other. A prize is available for best/funniest death.
8110,"Sat, 07 Apr 2012 08:00:00 -0400","Sat, 07 Apr 2012 11:30:00 -0400",Open Console gaming,Video Gaming,"",Video Games,Feel like doing something besides the masquerade? Feel like gaming with friends? Then come join us for some open console gaming fun and play the games you want to play!
8112,"Sun, 08 Apr 2012 21:00:00 -0400","Sun, 08 Apr 2012 22:30:00 -0400",Open Console gaming,Video Gaming,"",Video Games,"Come play console games! play what you feel like playing, and see what video gaming has to offer. This is also the perfect chance to play a game you've been thinking of buying to see if you still do."
8114,"Mon, 09 Apr 2012 01:00:00 -0400","Mon, 09 Apr 2012 03:00:00 -0400",Rockband,Video Gaming,"",Video Games,"Want to be a Sing, rock star or drummer? And play your favorite songs? Then here's your chance. Feel free to come down, enjoy the music and sing along."
8116,"Sun, 08 Apr 2012 22:30:00 -0400","Mon, 09 Apr 2012 01:00:00 -0400",DDR,Video Gaming,"",Video Games,"Come play Dance Dance Revolution. That's right, we've got the actual arcade machine! so come over and have some arcade dancing action!"
8218,"Sat, 07 Apr 2012 03:30:00 -0400","Sat, 07 Apr 2012 04:30:00 -0400",Grey Goo and Home-made Atomic Bombs: How Hackerspaces will cause the Apocalypse!,"Apocalypse, Makers, SCIENCE!!!!","Brett Downing, Jenna Downing, Daniel Harmsworth",Ballroom Middle,"These crazy mad-scientist types making rail guns, plasma speakers and artificially engineered microbes are going to cause the Apocalypse!

How can we stop them?

Should we?"
8219,"Fri, 06 Apr 2012 05:30:00 -0400","Fri, 06 Apr 2012 06:30:00 -0400",Science fiction relating to real science,SCIENCE!!!!,"Chris Creagh, Rob Masters, Elaine Walker, Andrew Williams",Goldsworthy South,Is Science fiction useful when trying to communicate scientific ideas. Does it inspire or does it create unrealistic expectations of science?
8220,"Sat, 07 Apr 2012 04:30:00 -0400","Sat, 07 Apr 2012 06:00:00 -0400",Exploring Dr Who: The Most Recent Season,"Doctor Who, Television","Michael Cogan, Aaron Creaser, Damian Magee, Heather Magee",Ballroom Middle,"'The Truth about River Song': In the sixth season  River Song was revealed,  how did the Doctor know
the truth about River and about Amy? As the panellists go through this unfolding story of love, relationships, trust and secrets all will
be revealed  
or  
Are bow ties really cool?"
8221,"Fri, 06 Apr 2012 02:30:00 -0400","Fri, 06 Apr 2012 03:30:00 -0400",The Wheel of Time,"Fantasy, Literature","PRK , Adam Bodestyne, Brandon Sanderson",Ballroom North,"The Wheel of Time turns, and Ages come and pass, leaving memories that become legend.

Legend fades to myth, and even myth is long forgotten when the Age that gave it birth comes again.

First published by Robert Jordan in 1990, The Eye of the World presented fans with a rich and vibrant fantasy world which continues to enthral over 20 years later, despite Jordan's untimely death in 2007.

Selected to complete the Wheel of Time, Brandon Sanderson has published two volumes so far, and is working on the final volume, A Memory of Light, due in early 2013. Join Brandon Sanderson and several Wheel of Time fans as they discuss the impact this series has had.

 "
8222,"Thu, 05 Apr 2012 22:30:00 -0400","Thu, 05 Apr 2012 23:30:00 -0400",Writing in someone else's sandbox,Craft of Writing,"Stephen Dedman, Paul Kidd, Brandon Sanderson",Ballroom North,What is it like being asked to write for someone else? How do you go about doing it in a way that is true to the author and respectful to the fans?
8224,"Fri, 06 Apr 2012 21:30:00 -0400","Fri, 06 Apr 2012 22:30:00 -0400",Beneath the Iron Lady,Real World,"Lindsay Fleay, Andrew Sharp",Goldsworthy North,"How was SF shaped by Thatcherite England? We look at such works as Watchmen, V for Vendetta and Warhammer."
8226,"Fri, 06 Apr 2012 00:00:00 -0400","Fri, 06 Apr 2012 00:30:00 -0400",Buffy Apocalypses,"Interactive, Television","PRK , Kathleen Griffiths",Ballroom Middle,"Buffy regularly saves the residents of Sunnydale from the horror of the Hellmouth, but often she saved the entire world from a supernatural apocalypse

Have your say on which apocalypse rated the highest in this interactive panel!"
8227,"Fri, 06 Apr 2012 11:00:00 -0400","Fri, 06 Apr 2012 12:00:00 -0400",Life on Mars & Ashes to Ashes - What did it all mean?,"Panel Discussion, Screen",Damian Magee,Ballroom Middle,"_Life on Mars_ and _Ashes to Ashes_. Sam Tyler and Alex Drake went on two wondrous, anxious and at times confusing journeys. We attempt to come to some sort of conclusion about what it all means...

There will be Spoilers, you have been warned!"
8228,"Fri, 06 Apr 2012 10:30:00 -0400","Fri, 06 Apr 2012 12:00:00 -0400",Outland Screening & Discussion,Interactive,Chris Coman,Ballroom North,"Thanks to ABC, we're able to screen episode 1 and 2 of Outland! If you haven't had a chance to see this fantastic new show, now is the time! 

After the screening there'll be fun, discussion, and prizes. Don't miss out!"
8229,"Fri, 06 Apr 2012 04:30:00 -0400","Fri, 06 Apr 2012 05:30:00 -0400",The science of Crime TV,"Real World, SCIENCE!!!!",Crime Scene Committee ,Goldsworthy South,What do shows like CSI and Law and Order get wrong? What do they do right? The Crime Scene Committee will tell ius all about it!
8230,"Thu, 05 Apr 2012 21:30:00 -0400","Thu, 05 Apr 2012 22:30:00 -0400",Avatar: The Last Airbender - Why was it so successful?,"Screen, Television, Young Adult","Cathy Rye, Lisa Rye",Goldsworthy North,What makes The Last Airbender Cartoon Series so eminently watchable
8231,"Thu, 05 Apr 2012 09:00:00 -0400","Thu, 05 Apr 2012 10:00:00 -0400",2011 in Film - Part 1,Screen,"Tina Eitelhuber, Tom Eitelhuber, Ju Landéesse",Ballroom North,"2011 delivered a bounty of genre cinema, spanning sci-fi, fantasy, comic book films, horror and more. Our panel of movie buffs will sift through the year's releases and try to separate the good from the bad and the bad from the just plain awful. Hear their verdicts and contribute your own!"
8232,"Fri, 06 Apr 2012 21:30:00 -0400","Fri, 06 Apr 2012 22:30:00 -0400",Anne McCaffrey: An Appreciation,"Fantasy, Literature","Ian Nicholls, Sarah Parker, Zoe Wadsworth",Ballroom Middle,"Over her 60 year career, Anne McCaffrey provided the SF community with intricate worlds and thrilling stories. We remember the things that made her great, and discuss why she continues to be an influence in SF."
8235,"Sun, 08 Apr 2012 22:00:00 -0400","Sun, 08 Apr 2012 23:00:00 -0400",Shoujo and Josei - Anime for women,"Anime, Screen",Sophie Ambrose,Goldsworthy North,We talk about boys anime a lot – why don’t we talk about GIRLS anime
8236,"Sun, 08 Apr 2012 23:00:00 -0400","Mon, 09 Apr 2012 00:00:00 -0400",6 Degrees of Kevin Bacon,Entertainment,"Tina Eitelhuber, Tom Eitelhuber, David Gunn, Tori K, David Thatcher",Ballroom Middle,"The ""Six Degrees of Kevin Bacon"" meme states that every actor can be linked with Kevin Bacon through his or her film roles in 6 or fewer steps. We've taken that premise and turned it into a movie trivia quiz show! Which of our four contestants will walk away with the Bacon Trophy? (note: actual Bacon Trophy may not exist)"
8237,"Fri, 06 Apr 2012 02:30:00 -0400","Fri, 06 Apr 2012 03:00:00 -0400",Romero Retrospective,Film,"Tina Eitelhuber, Stephen Griffiths",Ballroom Middle,"Spanning 3 decades, Romero's Zombie trilogy _Night of the Living Dead_, _Dawn of the Dead_, _Day of the Dead_ are widely regarded as the most influential Zombie films of all time.

Come and Revisit the horror!"
8238,"Thu, 05 Apr 2012 08:00:00 -0400","Thu, 05 Apr 2012 09:00:00 -0400",Sanderson's First Law,"Craft of Writing, Literature",Brandon Sanderson,Ballroom North,"Sanderson's first law is ""Magic/technology has well defined rules that the audience understands. As a result, one can use this to solve conflict more easily as the capabilities are cleanly defined.""

How do we go about creating a magic system like this?"
8239,"Fri, 06 Apr 2012 05:00:00 -0400","Fri, 06 Apr 2012 06:30:00 -0400",Trailer Park,"Film, Screen","Tom Eitelhuber, Tom Eitelhuber, David Gunn",Ballroom North,Is the american film industry running out of new ideas? Join us as we watch trailers and discuss upcoming films.
8241,"Fri, 06 Apr 2012 02:30:00 -0400","Fri, 06 Apr 2012 03:30:00 -0400",Exploring The Hunger Games,"Literature, Young Adult","Gina Goddard, Sally Hemsley",Goldsworthy North,"_The Hunger Games_ is a series that has taken the world by storm. Set in a dystopian North America, it explores the shocking possibilities when battle royale and reality television combine. 

What is it about this world, and this story, that makes us want more?"
8243,"Fri, 06 Apr 2012 22:30:00 -0400","Fri, 06 Apr 2012 23:30:00 -0400",Learn to Play Magic: The Gathering,"Card Game, Interactive",Wesley Lamont,Goldsworthy South,Come discover the wonder that is Magic the gathering. Our expert panel will play games with the audience to show them how it's supposed to work
8244,"Fri, 06 Apr 2012 23:30:00 -0400","Sat, 07 Apr 2012 00:30:00 -0400",Final Landing: The End of The Shuttle Era,"Real World, SCIENCE!!!!, Space","Michael Cogan, Matt Lindus",Goldsworthy North,"The world was changed when, in 1969, a human first walked on the moon. The US Manned Space program ran from the late 1960s to 2011, and in that time launched many people into space and performed countless research tasks.

Now the program has come to an end, with Atlantis making its final landing in July 2011. What has the world gained since the program first launched? And what have we lost now that it has ended?"
8245,"Sat, 07 Apr 2012 05:30:00 -0400","Sat, 07 Apr 2012 06:30:00 -0400",The rise of Transformative-media,"Comics, Panel Discussion, Screen, Video Gaming","Cathy Cupitt, Andrew Hahn",Goldsworthy North,"In recent years many different works has given rise to there ‘universe’ been translated into different media formats.

Games have spawned books and short films. TV series have been given comic book editions. What are some of the best examples and what makes them either successful or an unwanted accompaniment to the original?"
8246,"Thu, 05 Apr 2012 11:00:00 -0400","Thu, 05 Apr 2012 12:00:00 -0400",Eschatology and Apocalypticism across time and space,Apocalypse,"Stevo , Dave Cake",Goldsworthy South,"Eschatology is a part of theology, philosophy, and futurology concerned with what are believed to be the final events of history, the ultimate destiny of humanity — commonly referred to as the end of the world. 

Not all of these end of the world scenarios have their roots in Christianity. Some of them are much, much older. Come and learn about other ways the world might end."
8247,"Fri, 06 Apr 2012 01:30:00 -0400","Fri, 06 Apr 2012 02:30:00 -0400",My Little Pony: from the 80s to Today,Cartoon,"Leah Crichton, Adam McCaw, Samara Morgan",Goldsworthy North,The new incarnation of My Little Pony has attracted a new demographic. What has changed? Is this change good or bad? What is it about both versions that we love and hate?
8248,"Sun, 08 Apr 2012 11:00:00 -0400","Sun, 08 Apr 2012 12:00:00 -0400",Welcome to the Laundry: The Horror/Spy works of Charles Stross,Literature,"Bronwyn Cropley, John Parker, Andrew Sharp",Goldsworthy South,"In a universe where advanced mathematics are truly indistinguishable from magic, and a badly designed Fractal Generator can threaten to rend all space time, all that stands between us and the madness beyond the veil are a bunch of geeky petty bureaucrats trapped in the ultimate dead end civil service job. Welcome to the Laundry, where ""Bob"" (Not his real name) will try and fight off non-euclidean horrors and (more terrifyingly) middle management, and, (if he gets time) finally audit the department for compliance with their NT 4 licensing."
8251,"Sun, 08 Apr 2012 11:00:00 -0400","Sun, 08 Apr 2012 12:00:00 -0400","Mass Effect 3, What's with That Ending?","Panel Discussion, Video Gaming","Jess Colwill, Tim Colwill, Stephen Griffiths, Andrew Hahn, Amy Hightower",Ballroom North,"THIS PANEL *WILL* CONTAIN SPOILERS

There's a lot of complaints about the ending of Mass Effect 3 - where exactly did they go wrong and why?"
8252,"Sun, 08 Apr 2012 01:30:00 -0400","Sun, 08 Apr 2012 02:30:00 -0400",Video Games: How the Sausage Gets Made - Part 1,"","Jack Casey, Wesley Lamont, Aranda Morrison, Anthony Sweet",Ballroom Middle,How does a video game get started? what happens before you hire a lot of people?
8256,"Sun, 08 Apr 2012 02:30:00 -0400","Sun, 08 Apr 2012 03:30:00 -0400",Video Games: How the Sausage Gets Made - Part 2,"Panel Discussion, Video Gaming","Aranda Morrison, Garth Pendergrast, Anthony Sweet",Ballroom Middle,"So we've figured out the process for our game (we hope) but what crops up during production?

All this pipeline stuff is all well and good, but how does this eventually get paid for?"
8259,"Sat, 07 Apr 2012 23:30:00 -0400","Sun, 08 Apr 2012 00:30:00 -0400",Writing content for Video Games,"Craft of Writing, Panel Discussion, Video Gaming","Ellen Jurik, Anthony Sweet",Ballroom North,"What can fiction writers contribute to video game projects?
What translates well and what doesn't, from written to video game?"
8260,"Sun, 08 Apr 2012 03:30:00 -0400","Sun, 08 Apr 2012 04:30:00 -0400",Lost Girl: Sexy without being Sexist?,"Screen, Social Justice","Tori K, Ju Landéesse, Kendra Swaine",Goldsworthy North,How does Lost Girl manage to be sexy while avoiding the usual sexist traps? Is it just the Man Candy? Camera angles? All of the above?
8261,"Sat, 07 Apr 2012 05:30:00 -0400","Sat, 07 Apr 2012 06:30:00 -0400",Whatever happened to the fourth Wall?,"Panel Discussion, Real World","Kathleen Griffiths, Kitty Hemsley, Adam McCaw",Goldsworthy South,"Supernatural, My Little Pony, Sherlock Holmes: Game of Shadows.

What happens when fan service goes too far?  The creators of these shows have all been influenced by their fans. How has this affected storytelling?"
8263,"Fri, 06 Apr 2012 05:30:00 -0400","Fri, 06 Apr 2012 06:00:00 -0400",Mad Science vs. Mystic Powers,"Apocalypse, Entertainment","Dave Cake, Skot McDonald",Goldsworthy North,Dr. Vellocet and Master Demens Caput debate (without using their equipment) the best way to end the world.
8264,"Sun, 08 Apr 2012 11:00:00 -0400","Sun, 08 Apr 2012 11:30:00 -0400",BEEFCAKE!!!,"Adult Only, Entertainment, Interactive","Kitty Hemsley, Tori K",Ballroom Middle,Man Candy! We Love it! Come talk about it!
8265,"Sat, 07 Apr 2012 01:30:00 -0400","Sat, 07 Apr 2012 02:30:00 -0400",Kitty Pryde is Awesome!,"Comics, Panel Discussion","Kitty Hemsley, John Parker",Goldsworthy North,"Beginning as the ultimate Kid Sister, Kitty Pryde has gone on to become one of the most-loved Marvel characters of all time. Two of the biggest Kitty Pryde fans will discuss her start, her development, and what it is about her that makes her so great."
8267,"Sat, 07 Apr 2012 03:30:00 -0400","Sat, 07 Apr 2012 04:30:00 -0400",EscherGirls: from Rob Liefeld to J. Scott Campbell,"Comics, Social Justice","Tori K, Tori K, Nancy Lorenz",Goldsworthy North,"Some comic artists are great at drawing women in poses that are anatomically impossible, ""Eschergirls"" is a tumblr dedicated to these creations.

We discuss egregious examples and why specific artists tend to do it."
8268,"Sat, 07 Apr 2012 04:30:00 -0400","Sat, 07 Apr 2012 05:30:00 -0400",This moment for women in comics,"Comics, Social Justice","Kitty Hemsley, Tori K, Nancy Lorenz",Goldsworthy North,We know what is wrong with the treatment of women in comics. Lets look at some ways people are getting it right.
8269,"Thu, 05 Apr 2012 07:30:00 -0400","Thu, 05 Apr 2012 08:00:00 -0400",Welcome to Swancon - Newbie Panel,Panel Discussion,"Samara Morgan, Sarah Parker, Shay Telfer",Ballroom North,"Hi, be welcome among us."
8271,"Sat, 07 Apr 2012 01:30:00 -0400","Sat, 07 Apr 2012 02:30:00 -0400",NaNoWriMo Dos and Don'ts,Craft of Writing,"Sue Isle, Elaine Kemp",Ballroom Middle,"NaNoWriMo is one of the biggest challenges a new writer can face: write a 50,000 word story in only 30 days! Learn from experienced NaNoWriMers all the highs and lows, and what to do once the month is over."
8272,"Thu, 05 Apr 2012 09:00:00 -0400","Thu, 05 Apr 2012 10:00:00 -0400",A Sense of Immersion,Craft of Writing,"Marianne De Pierres, Bevan McGuiness, Brandon Sanderson",Goldsworthy South,How to use prose to trigger the senses and make your world easy to fall into.
8274,"Fri, 06 Apr 2012 04:30:00 -0400","Fri, 06 Apr 2012 05:30:00 -0400",Rewriting the Manuscript,Craft of Writing,"Satima Flavell, Elaine Kemp, Carol Ryles",Goldsworthy North,"Finishing a manuscript is just the first step. Once you have the rough copy in your hands, what is the next step in making it a publishable work?"
8275,"Thu, 05 Apr 2012 21:30:00 -0400","Thu, 05 Apr 2012 22:30:00 -0400",What Do You Owe Your Reader?,Craft of Writing,"Marianne De Pierres, Stephen Dedman, Brandon Sanderson",Ballroom North,"A book does not end with it's publication: the process continues when fans read and disect your work. What effect should the reader have on the timing, structure, or even plot of a story?"
8276,"Fri, 06 Apr 2012 01:30:00 -0400","Fri, 06 Apr 2012 02:30:00 -0400",Beyond Potter and Twilight,Young Adult,"Gina Goddard, Sally Hemsley, James Morgan",Goldsworthy South,"Harry Potter and Twilight are very successful Young Adult books, where does one go from these series?"
8278,"Fri, 06 Apr 2012 03:30:00 -0400","Fri, 06 Apr 2012 04:30:00 -0400",Gender Norms in Fiction,Craft of Writing,"Marianne De Pierres, Elaine Kemp, Bevan McGuiness, Brandon Sanderson",Ballroom North,"Gender diversity is about more than adding a Strong Female Character. To truly have diversity you must represent a spectrum of different genders, sexualities and gender representations. 
How do you properly write believable and diverse characters across the gender and sexuality spectrum?"
8280,"Fri, 06 Apr 2012 04:30:00 -0400","Fri, 06 Apr 2012 05:30:00 -0400","Anti-Zombie Slingshots, Pig Iron Battle-Axes and Open Source Hardware: How Hacker-Spaces will help us survive the Apocalypse","Apocalypse, Makers, SCIENCE!!!!","Brett Downing, Jenna Downing, Daniel Harmsworth",Ballroom Middle,
8281,"Thu, 05 Apr 2012 09:00:00 -0400","Thu, 05 Apr 2012 10:00:00 -0400",Australian Censorship - Broken Beyond Repair?,"Civil Liberties, Social Justice","Dave Cake, Cathy Cupitt, Amy Hightower",Ballroom Middle,"The Australian Censorship system currently requires all games released in australia to be submitted to the OFLC for classification and yet there are thousands of unclassified games available via Apple's iTunes store, the Android store, the internet and Steam.

There are different censorship regimes for Books, Film, TV, Games and the Internet - but isn't the Internet ultimately going to deliver all of this content? 

Is the Australian Censorship system broken beyond repair, or are there avenues we can take to patch the system?"
8282,"Sun, 08 Apr 2012 04:30:00 -0400","Sun, 08 Apr 2012 05:30:00 -0400",The Privacy Apocalypse?,"Civil Liberties, Social Justice","Dave Cake, Wing Chung, Peter Hannay",Ballroom Middle,"Is privacy dead? 

People are sharing all sorts of personal information via social networking sites. Google is paying us to watch all our traffic and laws don't seem to be able (or interested?) in catching up.

Have we permanently traded away Privacy for Convenience?"
8284,"Fri, 06 Apr 2012 08:00:00 -0400","Fri, 06 Apr 2012 09:00:00 -0400",Red Dwarf: Did something go wrong?,"Science Fiction, Screen, Television","Llew Bendsten, David Gunn, Mel Kosick-McCaw",Goldsworthy South,"Red Dwarf is a hilarious sit-com style Sci-Fi show which has run since 1988. What made this show become the cult-classic it is today?

Listen to passionate fans discuss the highs and lows of their favourite series."
8285,"Mon, 09 Apr 2012 01:00:00 -0400","Mon, 09 Apr 2012 02:00:00 -0400",2013 Homework,"","Amber Boyatzis, Andrew Sharp, Zoe Wadsworth",Ballroom North,"Now you know 2013's guests, you can find out what you should read!"
8286,"Fri, 06 Apr 2012 03:30:00 -0400","Fri, 06 Apr 2012 04:30:00 -0400",Star Trek vs. Star Wars - The Ultimate Debate,"Entertainment, Film, Science Fiction, Television","Sarah Akers, Stefen Brazulaitis, Kaneda Cruz, Gina Goddard, Ian Nicholls",Goldsworthy South,"William Shatner and Carrie Fisher started it and we debate it. 

The ultimate battle. Who will win?

Rumors that George Takei will be attending this panel are completely false"
8287,"Mon, 09 Apr 2012 02:00:00 -0400","Mon, 09 Apr 2012 03:00:00 -0400","Oh Doctor, My Doctor","Doctor Who, Interactive, Presentation, Television","Michael Cogan, Heather Magee",Goldsworthy North,"Every fan has a favourite Doctor.  Perhaps the Doctor you saw first, the one you like the most or the one in the stories you most like.  Or perhaps the Doctor associated with your favourite companion. Come along and join a lively discussion to talk about “Your” Doctor, 1-11. (or perhaps it’s Joanna Lumley ?)"
8288,"Sat, 07 Apr 2012 04:30:00 -0400","Sat, 07 Apr 2012 05:30:00 -0400",Colonising Mars,"SCIENCE!!!!, Space","Wesley Lamont, Rob Masters, Sha Sharp, Andrew Williams",Goldsworthy South,"Colonising Mars has long been a dream of Spec Fic enthusiasts, but how realistic is it really? Listen to experts discuss what is feasible and what is flawed."
8289,"Sat, 07 Apr 2012 21:30:00 -0400","Sat, 07 Apr 2012 22:30:00 -0400",Poi Twirling Workshop,"Interactive, Workshop","Cathy Rye, Lisa Rye",Ballroom North,"Poi involves swinging tethered weights through a variety of rhythmical and geometric patterns. It is an art form that can be done with lights, fire, even a pair of rolled up socks!

Think you've got what it takes? Come along and learn the basics of poi!"
