id,start_time,end_time,title,tags,people,venues,description
9133,"Mon, 01 Apr 2013 02:30:00 -0400","Mon, 01 Apr 2013 03:30:00 -0400",Video Quiz,"",Damian Magee,Champagne 2,"The 7th annual video quiz is back with clips from the world of music, film and TV and clips celebrate 50 years of Doctor Who."
9134,"Fri, 29 Mar 2013 05:30:00 -0400","Fri, 29 Mar 2013 06:30:00 -0400",1963 SF retrospective,"",Damian Magee,Provence (2nd Floor),
9135,"Sat, 30 Mar 2013 04:00:00 -0400","Sat, 30 Mar 2013 05:00:00 -0400",The legacy of Quatermass,"","Damian Magee, David Medlen",Provence (2nd Floor),"60 years after the first installment of the ground breaking series, we look back on its legacy as the inspiration for everything from Doctor Who plots and hit films, through to its impact on procedural TV shows."
9136,"Thu, 28 Mar 2013 23:30:00 -0400","Fri, 29 Mar 2013 00:30:00 -0400",Educational futurism,"","Dave Cake, Chris Creagh, Gina Goddard",Bordeaux South,"The flipped classroom, Khan academy, and TED - looking back on science fiction predictions in the field of education and what has come to pass."
9137,"Fri, 29 Mar 2013 03:30:00 -0400","Fri, 29 Mar 2013 04:30:00 -0400",The history of Ghibli,"",Andrew Hahn,Champagne 1,"In recent years we were made aware of the History of Disney with all its complexity, now we move on to what many would call “Disney of the East”. Come hear all about the early years of Studio Ghibli’s works and what went into creating the company that it is today."
9138,"Sat, 30 Mar 2013 23:30:00 -0400","Sun, 31 Mar 2013 00:30:00 -0400",Music of geeky things,"",Andrew Hahn,Champagne 1,"Can you imagine the final scene of 'A New Hope' without music? Did you notice the difference in that episode of 'Buffy' that didn't have any music? Music is the great accompaniment to many Movies, TV shows and Computer games. Come join Andy and John (Parker) for a musical celebration of......well......music."
9402,"Fri, 29 Mar 2013 11:00:00 -0400","Fri, 29 Mar 2013 12:00:00 -0400",Lost Girl - a discussion,"",", , John Parker , Helen Duffill, Jennifer Gladwell",Champagne 1,"Panel discussion of the moral, mythological and sexual ambiguities within the hit Canadian television series."
9404,"Mon, 01 Apr 2013 00:30:00 -0400","Mon, 01 Apr 2013 01:30:00 -0400",20 minutes sideways: Urban Fantasy,"",", , Helen Duffill, Katherine McFarlane, Charles Stross, Lucy Sussex",Champagne 2,Urban fantasy is selling fast. Our panellists interrogate its appeal.
9405,"Sun, 31 Mar 2013 00:30:00 -0400","Sun, 31 Mar 2013 01:30:00 -0400",Whose future is this anyway?,"",", , John Birmingham, Chris Creagh, Elaine Kemp, Charles Stross",Champagne 2,"Eighty years after a Brave New World, almost thirty years after 1984 and A Handmaid's Tale and twenty years after Fukuyama's End of History thesis, our panel discuss the way in which fictional and theoretical landscapes are increasingly reassembling our reality. We ask, which future are we living in, or most likely to live in?"
9481,"Sat, 30 Mar 2013 23:30:00 -0400","Sun, 31 Mar 2013 00:30:00 -0400",Bond after Skyfall,"","John Birmingham, Michael Cogan, Matt Holmes, Damian Magee",Champagne 2,"Discussion of the recent James Bond film, it's plot and themes, and where it leaves the Bond setting for new installments."
9482,"Sun, 31 Mar 2013 08:00:00 -0400","Sun, 31 Mar 2013 09:00:00 -0400",Homework panel,"","Anna Hepworth, Samara Morgan",Bordeaux South,"Discussion of Swancon 2014's guests of honour, their works, what to read and watch and see and do before next year's convention, etc."
9483,"Sat, 30 Mar 2013 08:00:00 -0400","Sat, 30 Mar 2013 11:00:00 -0400",Swancon 2013 Masquerade: Remix,Special event,Tom Eitelhuber,"Champagne 1, Champagne 2","“Remix”

It’s time to get creative. Think of a character, any character. Or think of two and mix them together. Reimagine them. Genderswap them. Take them to a different time, culture or genre. Give them a new look or a new personality. Do whatever you want. There are no rules except this – take something recognisable and change it.

We look forward to seeing what imaginative costumes our attendees can conceive. The SwanCon 2013 Masquerade Ball promises to be a fun-filled evening of cosplay, music, revelry and great company, so get cracking and make sure you look the part!"
9484,"Sun, 31 Mar 2013 05:30:00 -0400","Sun, 31 Mar 2013 06:30:00 -0400",Swancon 2014 Launch,Special event,"Coman , Anna Hepworth, Samara Morgan","Champagne 1, Champagne 2",Launch of Swancon 2014.
9485,"Sun, 31 Mar 2013 11:00:00 -0400","Sun, 31 Mar 2013 11:55:00 -0400",The Devil in the Radio,"","John Parker , Kendra Swaine",Champagne 2,"An exploration of the dark, macabre, disturbing and grim in music. From goth to black metal to thoroughly twisted - music and discussion (This panel is not suitable for children.)"
9486,"Mon, 01 Apr 2013 03:30:00 -0400","Mon, 01 Apr 2013 04:30:00 -0400",Femme Noir: women detective stories,"","Lucy Sussex, Kendra Swaine",Champagne 2,Exploring the world of female-written detective stories.
9487,"Fri, 29 Mar 2013 04:30:00 -0400","Fri, 29 Mar 2013 06:30:00 -0400",The Disney Renaissance: Fresh Blood in the House of Mouse,"",Grant Watson,Champagne 1,"In 1981 Walt Disney Pictures released The Fox and the Hound, the first animated feature produced by the company without the participation of either Walt Disney himself or the “nine old men” with whom he had revolutionised animation in the 1930s and 1940s. This new generation of animators and filmmakers – including John Lassetter, Brad Bird, Ron
Clements, John Musker and Tim Burton – would revolutionise Disney animation over the following decade, and forever change the art and business of the Hollywood movie.
This solo presentation explores the art and making of nine animated feature films, from 1981’s The Fox and the Hound to 1994’s The Lion King, a period widely referred to as “the Disney renaissance”."
9501,"Sat, 30 Mar 2013 21:30:00 -0400","Sat, 30 Mar 2013 22:30:00 -0400",Birds of Prey,"","Damian Magee, Gail Simone, Zoe Wadsworth",Champagne 2,"A discussion of the many female characters within the Detective Comics Universe, both classic and New 52 reboot continuity-based."
9502,"Sun, 31 Mar 2013 03:00:00 -0400","Sun, 31 Mar 2013 05:00:00 -0400",Doctor Who: the 20th season,"","Damian Magee, Heather Magee, Danny Oz, Grant Watson",Champagne 2,"This panel looks at Peter Davison's season which includes Snakedance, The Guardian Trilogy,and The Five Doctors."
9507,"Sun, 31 Mar 2013 10:00:00 -0400","Sun, 31 Mar 2013 11:00:00 -0400",Can you swing a halberd - realism in gaming,"","Andrew Hahn, Colm Kiely, Andrew Leitch",Bordeaux South,"Which games emphasise realism and real-world information in their rules? Can more realistic rules sets be more fun? 
The panellists explores the use of realism and breaks with realism in gaming."
9511,"Mon, 01 Apr 2013 02:30:00 -0400","Mon, 01 Apr 2013 03:30:00 -0400",Analog gaming in a digital world,"","Rob Masters, Tim McDougall, Alicia Smith, Danica Zuks",Bordeaux South,"Exploring the introduction of tablets, mobile apps, and gaming elements into modern board games, and new avenues of fund-raising and development. Looking at the rise of Kickstarter and other crowd-sourced fundraising avenues and how this is improving development of games."
9512,"Sun, 31 Mar 2013 11:00:00 -0400","Sun, 31 Mar 2013 11:59:00 -0400",Old school roleplaying,"","Paul Kidd, Candice Schilder",Provence (2nd Floor),Looking at old school roleplaying games and checking the hobby's life signs. Has the resurgence of retro-gaming helped or hindered in the long run?
9513,"Thu, 28 Mar 2013 23:30:00 -0400","Thu, 28 Mar 2013 23:45:00 -0400",What's On Today - Friday morning edition,"",Stephen Griffiths,Hotel Foyer,"Daily orientation for new attendees.
Looking at what is happening around the convention."
9514,"Fri, 29 Mar 2013 21:00:00 -0400","Fri, 29 Mar 2013 21:15:00 -0400",What's On Today - Saturday morning edition,"","Stephen Griffiths, Samara Morgan",Hotel Foyer,"Daily orientation for new attendees.
Looking at what is happening around the convention."
9515,"Sat, 30 Mar 2013 21:30:00 -0400","Sat, 30 Mar 2013 21:45:00 -0400",What's On Today - Sunday morning edition,"","Stephen Griffiths, Samara Morgan",Hotel Foyer,"Daily orientation for new attendees.
Looking at what is happening around the convention."
9516,"Sun, 31 Mar 2013 21:30:00 -0400","Sun, 31 Mar 2013 21:45:00 -0400",What's On Today - Monday morning edition,"","Stephen Griffiths, Samara Morgan",Hotel Foyer,"Daily orientation for new attendees.
Looking at what is happening around the convention."
9517,"Fri, 29 Mar 2013 00:30:00 -0400","Fri, 29 Mar 2013 01:30:00 -0400",interactive fiction and storytelling in games and books ,"","Sophie Ambrose, Lee Battersby, Jeremy Byrne",Bordeaux South,"Exploring the evolving and expanding world of interactive stories, from text adventures and dating sims to Myst and Mass Effect. What makes them compelling, why they don't always work, and how to create your own."""
9519,"Sat, 30 Mar 2013 03:00:00 -0400","Sat, 30 Mar 2013 04:00:00 -0400","Comics that are awesome, new and worth reading","",Tom Eitelhuber,Provence (2nd Floor),"Comic book and graphic novel titles worth reading, as recommended by attendees."
9520,"Sat, 30 Mar 2013 05:00:00 -0400","Sat, 30 Mar 2013 06:00:00 -0400",Cosplay - sourcing your next outfit,"","Sarah Akers, Mirai Raine",Provence (2nd Floor),"Discussion as to where can you get quality cosplay items, trustworthy vendors, etc."
9521,"Sun, 31 Mar 2013 09:00:00 -0400","Sun, 31 Mar 2013 10:00:00 -0400",How are we moving towards a vision of a sustainable future? ,"","Doug Burbridge, Chris Creagh, Cathy Cupitt, Elaine Kemp",Champagne 1,How we adapt as individuals and as a society as new technology is introduced and evolves in return.
9522,"Fri, 29 Mar 2013 02:30:00 -0400","Fri, 29 Mar 2013 03:30:00 -0400",Fairy tales: a grim resurgence,"","Helen Duffill, Lucy Sussex",Bordeaux South,Discussion of the recent increase in cultural interest in fairy tales. Is this renaissance cyclical? What is different about these reinterpretations and new adaptations? Our panellists discuss.
9524,"Sat, 30 Mar 2013 05:00:00 -0400","Sat, 30 Mar 2013 06:00:00 -0400",The backwards dialogue,"","Gina Goddard, Stephen Griffiths, Ian Nichols",Champagne 2,"In a time of rapid technological and social change is the future off limits?
Examining the arguements for and against."
9525,"Fri, 29 Mar 2013 00:30:00 -0400","Fri, 29 Mar 2013 01:30:00 -0400","Doctor Who, companion(ship) and the new dynamic","","Aaron Creaser, Helen Duffill, Kathleen Griffiths, Nancy Lorenz, Damian Magee, Samara Morgan, Candice Schilder",Champagne 1,"Examining the evolving roles, portrayals and agency of companions in the recent Doctor Who series."
9526,"Sat, 30 Mar 2013 21:30:00 -0400","Sat, 30 Mar 2013 22:30:00 -0400",Australian Young Adult Fiction,"","Anna Hepworth, Krisjan Lie",Provence (2nd Floor),An appreciation of the work of three authors writing genre fiction for the young adult market.
9527,"Sun, 31 Mar 2013 21:30:00 -0400","Sun, 31 Mar 2013 22:30:00 -0400",Superhero Comics: Rebooting and Relaunching the Multiverse(s),"","Gail Simone, Emily Smith, Grant Watson",Champagne 1,"In September 2011 DC Comics relaunched the entire line of superhero comics, to tremendous financial success. In 2012 Marvel followed suit, with their rolling Marvel Now relaunch of many of their key titles and characters. 
What has been the ultimate effect of these efforts to renew interest in comic books? Are the comics better than they were before, or worse?
What are the highlights and lowlights? 
What can the industry learn from the experience for when it inevitably happens
again?"
9528,"Sat, 30 Mar 2013 04:00:00 -0400","Sat, 30 Mar 2013 05:00:00 -0400",Young Adult fiction around the world,"","Frames , Isobel , Kitty Byrne, Dave Cake, Joshua Hemsley",Champagne 1,An appreciation of three authors from around the world currently pushing the boundaries of fiction written for the young adult fiction market.
9530,"Sun, 31 Mar 2013 11:00:00 -0400","Sun, 31 Mar 2013 12:00:00 -0400",Filking,"",Anna Hepworth,Champagne 1,Fannish folk singing with audience participation.
9531,"Fri, 29 Mar 2013 22:00:00 -0400","Fri, 29 Mar 2013 23:00:00 -0400",Anime Long-form - negotiating the never-ending battles,"","Andrew Hahn, Damian Magee, Candice Schilder",Champagne 1,"Some anime (Japanese animated films and television series) runs for as little as 30 minutes. Some run for six episodes. Some run for 13, or 26. Then there are those other shows: the really, really long ones.
Naruto is 220 episodes long. Bleach has 336. Pokémon is still running after 750, and Doraemon has nearly reached 1,800.
Is there a strategy to watching long-running anime? Are there episodes you can watch or skip? Do any of these series justify their length? A panel of anime enthusiasts discuss their favourite (and least favourite) long-running series, and attempt to identify the secret to their success."
9532,"Fri, 29 Mar 2013 09:00:00 -0400","Fri, 29 Mar 2013 10:00:00 -0400",All in the manual - writing realism and technology into your fiction,"","John Birmingham, Ian Nichols, Charles Stross",Champagne 2,"What responsibility do speculative fiction writers have towards realism in their work? Where do writers turn for information to ground their future technologies in reality? How much can be hand-waved away, and how much should be properly researched? 
Should all science fiction use believable science? Why can an audience accept Indiana Jones nearly getting his heart ripped out by magic, or meeting a centuries-old knight, but can’t accept him surviving a nuclear explosion by hiding
inside a refrigerator? What measures should writers take to make their works feel real for their audience – and what responsibility does the reader have to accept what the writers presents to them?"
9533,"Fri, 29 Mar 2013 02:30:00 -0400","Fri, 29 Mar 2013 03:30:00 -0400",2000 AD ,"","Drhoz! , John Parker , Andrew Leitch, Andrew Sharp, Emily Smith",Champagne 1,"Discussing the wildly influential cult comic book and its various universes, the recent Judge Dredd movie adaptation, and other drokk too specific to fit into this prog."
9534,"Fri, 29 Mar 2013 09:00:00 -0400","Fri, 29 Mar 2013 10:00:00 -0400",LGBTI representation in genre fiction,"","Kitty Byrne, Elaine Kemp, Gail Simone",Champagne 1,"Discussion of LGBT characters in popular culture, how representation has progressed over the years, etc."
9535,"Fri, 29 Mar 2013 00:30:00 -0400","Fri, 29 Mar 2013 01:30:00 -0400",H.P. Lovecraft: using the Cthulhu Mythos in fiction,"","Dave Cake, Charles Stross",Champagne 2,H.P. Lovecraft's Cthulhu Mythos and the various tropes and elements it introduced is a rich but complicated legacy of resources for horror and fantasy writers to explore. A discussion of how writers adapt and repurpose elements of the Mythos to create new works.
9536,"Sat, 30 Mar 2013 05:00:00 -0400","Sat, 30 Mar 2013 06:00:00 -0400",Charles Stross Guest of Honour Speech,Special event,"",Champagne 1,
9537,"Sun, 31 Mar 2013 23:30:00 -0400","Mon, 01 Apr 2013 00:30:00 -0400",Gail Simone Guest of Honour Speech,Special event,Gail Simone,Champagne 1,
9538,"Sat, 30 Mar 2013 00:00:00 -0400","Sat, 30 Mar 2013 01:00:00 -0400",John Birmingham Guest of Honour Speech,Special event,John Birmingham,Champagne 2,
9543,"Thu, 28 Mar 2013 23:30:00 -0400","Fri, 29 Mar 2013 00:30:00 -0400",Safe Spaces,"","Andrew Hahn, Samara Morgan",Champagne 2,"A frank and in-depth discussion about the creation of Safe Spaces: their uses, why they're needed and how they work."
9847,"Sun, 31 Mar 2013 02:30:00 -0400","Sun, 31 Mar 2013 03:30:00 -0400",Fanvid Review,"","Ash48 , Cathy Cupitt",Provence (2nd Floor),"The best and or most interesting of this year’s fanvids, reviewed and analysed by the panellists."
9849,"Fri, 29 Mar 2013 11:00:00 -0400","Fri, 29 Mar 2013 12:00:00 -0400",A Horror Cinema Canon?,"","Stephen Dedman, Stephen Griffiths, Damian Magee, Grant Watson",Champagne 2,"A discussion of classic and critically acclaimed horror films, what they are, how they are defined, and what makes them essential viewing."
9850,"Fri, 29 Mar 2013 09:00:00 -0400","Fri, 29 Mar 2013 12:00:00 -0400",Cthulhu LARP,Gaming,"Drhoz! , Bronwyn Cropley, Tim McDougall",Bordeaux South,
9851,"Sat, 30 Mar 2013 10:30:00 -0400","Sat, 30 Mar 2013 12:30:00 -0400",Vampire the Masquerade (RPG),Gaming,Michael Cogan,Family Room,
9852,"Sun, 31 Mar 2013 08:00:00 -0400","Sun, 31 Mar 2013 11:00:00 -0400",The Laundry (RPG; Mutant Epoch (RPG); Winter Tales,"","Drhoz! , Paul Kidd",Provence (2nd Floor),
9854,"Sun, 31 Mar 2013 21:30:00 -0400","Mon, 01 Apr 2013 01:30:00 -0400",Pathfinder Society,Gaming,Callum ,Provence (2nd Floor),
9872,"Thu, 28 Mar 2013 23:30:00 -0400","Fri, 29 Mar 2013 00:00:00 -0400",Emblazoning your coat of arms,Family Stream,Rachel Turner,Family Room,Show people who you are! Construct a coat of arms!
9873,"Fri, 29 Mar 2013 03:00:00 -0400","Fri, 29 Mar 2013 03:30:00 -0400",Book Club,Family Stream,Gina Goddard,Family Room,"Bring along one (or two) of your favourite books (picture books/early readers/chapter books, all are welcome!), and tell us why you like it and why everyone should read it. (Parents are welcome to bring some along as well:-) )"
9874,"Thu, 28 Mar 2013 12:30:00 -0400","Fri, 29 Mar 2013 11:00:00 -0400",Quiet Time 1,Family Stream,Missy Garrahy,Family Room,Story time and quiet craft
9875,"Thu, 28 Mar 2013 13:30:00 -0400","Thu, 28 Mar 2013 14:00:00 -0400",Fan art/fan gallery 1,Family Stream,Sophie Ambrose,Family Room,Come and watch an artist draw—and try your hand.
9876,"Fri, 29 Mar 2013 22:00:00 -0400","Fri, 29 Mar 2013 22:30:00 -0400",Fandoms To Which My Child Introduced Me,Family Stream,Emma Hawkes,Family Room,A session for parents and their kids to discuss fandoms the kids have brought to the attention of the parents.
9877,"Fri, 29 Mar 2013 08:30:00 -0400","Fri, 29 Mar 2013 09:00:00 -0400",Decode an Alien signal,Family Stream,Shay Telfer,Family Room,"How would you send a signal to an alien civilisation? How would you know you had received an alien signal? How would you interpret it? We'll look at examples of actual messages humans have sent and talk about the difficulties of communicating over such large distances. Then we'll decode a ""signal"" and see what the ""aliens"" are trying to tell us."
9878,"Fri, 29 Mar 2013 23:00:00 -0400","Fri, 29 Mar 2013 23:30:00 -0400","Aliens and Spaceships and Tardis,' Oh My!",Family Stream,Fe Waters,Family Room,Come and decorate biscuits!
9879,"Fri, 29 Mar 2013 09:30:00 -0400","Fri, 29 Mar 2013 10:00:00 -0400",Werewolves for Children ,Family Stream,Aeryn Telfer,Family Room,Can you identify the werewolves before they kill you? Game for kids.
9880,"Fri, 29 Mar 2013 10:00:00 -0400","Fri, 29 Mar 2013 10:30:00 -0400",Drama Games,Family Stream,Sue Ackermann,Family Room,"Come and have a wonderful, fun thirty minutes using your powerful brain and imagination! Games are suitable for ages 6 till death from old age! Come and have fun pretending to be something you're not. All welcome—no pressure."
9881,"Fri, 29 Mar 2013 10:30:00 -0400","Fri, 29 Mar 2013 11:00:00 -0400",Alien Puppet,Family Stream,"Kathryn Yeates, Kathryn Yeates",Family Room,Making Re-cycled Alien Puppets.
9882,"Sat, 30 Mar 2013 02:00:00 -0400","Sat, 30 Mar 2013 02:30:00 -0400",Quiet Time 3,Family Stream,PRK ,Family Room,Story time and quiet craft
9883,"Sat, 30 Mar 2013 03:00:00 -0400","Sat, 30 Mar 2013 03:30:00 -0400",Fan art/fan gallery 2,Family Stream,Wuffie ,Family Room,Come and watch an artist draw—and try your hand.
9884,"Sat, 30 Mar 2013 03:30:00 -0400","Sat, 30 Mar 2013 04:00:00 -0400",Plush Toy Wars,Family Stream,Adam McCaw,Family Room,Bring your plushy!!! You'll need your soft and cuddly friend with you to take on other cute and cuddly toys in the annual Plush Toy War! There will be a giant fuzzy dice to roll that has survived many battles...is your plush toy the best? Rules will be explained at the beginning of the game. (No plushies will be harmed in this event!)
9885,"Sat, 30 Mar 2013 05:00:00 -0400","Sat, 30 Mar 2013 05:30:00 -0400",Attack of the Pirates!,Family Stream,Bronwyn Cropley,Family Room,Three different pirate related activities
9886,"Sat, 30 Mar 2013 05:30:00 -0400","Sat, 30 Mar 2013 06:00:00 -0400",Junior Presenters,Family Stream,"Julia Watts, Julia Watts",Family Room,A 15 minute presentation on Dragons.
9887,"Sat, 30 Mar 2013 04:00:00 -0400","Sat, 30 Mar 2013 04:30:00 -0400",Children's Masquerade,Family Stream,Gina Goddard,Family Room,Can't make it to the real thing? Come along and show off your costume in the Family Room. (Even if you will be in attendance in the evening:-) )
9888,"Sat, 30 Mar 2013 04:30:00 -0400","Sat, 30 Mar 2013 05:00:00 -0400",Tabletop Masquerade,Family Stream,Gina Goddard,Family Room,Can your paper doll win the masquerade?
9889,"Sun, 31 Mar 2013 00:30:00 -0400","Sun, 31 Mar 2013 01:00:00 -0400",Creche Rhymes,Family Stream,Fe Waters,Family Room,"Nursery rhymes for the space age! (Well, with some pirates and zombies thrown in!)"
9890,"Sat, 30 Mar 2013 23:30:00 -0400","Sun, 31 Mar 2013 00:00:00 -0400",Dye-ing Eggs,Family Stream,Fe Waters,Family Room,"Today is Easter, so let's decorate some eggs (with natural dyes)!"
9891,"Sun, 31 Mar 2013 02:30:00 -0400","Sun, 31 Mar 2013 03:00:00 -0400",Quiet Time 5,Family Stream,Chris Creagh,Family Room,Story time and quiet craft
9892,"Sun, 31 Mar 2013 03:30:00 -0400","Sun, 31 Mar 2013 04:00:00 -0400",Fan art/fan gallery 3,Family Stream,Missy Garrahy,Family Room,Come and watch an artist draw—and try your hand.
9893,"Fri, 29 Mar 2013 07:30:00 -0400","Fri, 29 Mar 2013 08:00:00 -0400",Parlour Games,Family Stream,Bronwyn Cropley,Family Room,Time for Wink Murder and other parlour games you may not have played before!
9894,"Sun, 31 Mar 2013 01:00:00 -0400","Sun, 31 Mar 2013 01:30:00 -0400",Easter Baskets,Family Stream,Fe Waters,Family Room,Decorate a basket to contain your eggs!
9895,"Sun, 31 Mar 2013 03:00:00 -0400","Sun, 31 Mar 2013 03:30:00 -0400",Quiet Time 6,Family Stream,Kylie Ding,Family Room,Story time and quiet craft
9896,"Mon, 01 Apr 2013 05:00:00 -0400","Mon, 01 Apr 2013 05:30:00 -0400",Clean Up,Family Stream,Fe Waters,Family Room,The room is closed and no activities will run. Your help to clean up and pack away everything would be appreciated.
9897,"Fri, 29 Mar 2013 22:00:00 -0400","Fri, 29 Mar 2013 23:00:00 -0400",Transformative media: the best of 2012,"",Cathy Cupitt,Champagne 2,Looking at the year's highlights in transformative media - fan produced works using established media properties.
9898,"Sat, 30 Mar 2013 00:00:00 -0400","Sat, 30 Mar 2013 01:00:00 -0400",The role of fan vids ,"","Ash48 , Cathy Cupitt, Andrew Hahn, Anna Hepworth",Champagne 1,"A meta discussion of the role of fanvids. Are vids just a small-time fannish phenomenon? Is a small fest like Festivids significant in bringing attention to lesser-known texts? What about copyright, fair use, and the differences between American and Australian laws? Is the gender divide alive and well when it comes to the response to different genres of fanvids (eg. machinima vs songvids vs fan-made films)?"
10055,"Fri, 29 Mar 2013 00:00:00 -0400","Fri, 29 Mar 2013 00:30:00 -0400",Kit Kat Jenga,Family Stream,Elaine Walker,Family Room,Who needs Jenga when you have a Kit Kat Kondominium to play with (probably using chopsticks) :-)
10056,"Fri, 29 Mar 2013 03:00:00 -0400","Fri, 29 Mar 2013 03:30:00 -0400",Quiet Time 2,Family Stream,Sue Ackermann,Family Room,Story time and quiet craft
10057,"Fri, 29 Mar 2013 05:30:00 -0400","Fri, 29 Mar 2013 06:00:00 -0400",Build it With Papercraft,Family Stream,Desiree Heald,Family Room,A Tardis? A stormtrooper? Totoro? Come and build them out of paper!
10058,"Sat, 30 Mar 2013 02:30:00 -0400","Sat, 30 Mar 2013 03:00:00 -0400",Quiet Time 4,Family Stream,Satima Flavell,Family Room,Story time and quiet craft
10060,"Sun, 31 Mar 2013 04:00:00 -0400","Sun, 31 Mar 2013 06:00:00 -0400",Family Room Open (Sunday pm),Family Stream,"",Family Room,"Nothing programmed, however the room is available."
10061,"Sun, 31 Mar 2013 21:00:00 -0400","Mon, 01 Apr 2013 04:00:00 -0400",Family Room Open (Monday),Family Stream,"",Family Room,"The room will be available to continue the previous activites, or just play/read/craft."
10062,"Fri, 29 Mar 2013 00:30:00 -0400","Fri, 29 Mar 2013 01:00:00 -0400",Family Room Open (Friday 1),Family Stream,"",Family Room,"The room will be available to continue the previous activity, or just play/read/craft."
10063,"Fri, 29 Mar 2013 04:00:00 -0400","Fri, 29 Mar 2013 04:30:00 -0400",Family Room Open (Friday 2),Family Stream,"",Family Room,"The room will be available to continue the previous activity, or just play/read/craft."
10064,"Fri, 29 Mar 2013 05:00:00 -0400","Fri, 29 Mar 2013 05:30:00 -0400",Family Room Open (Friday 3),Family Stream,"",Family Room,"The room will be available to continue the previous activity, or just play/read/craft."
10066,"Fri, 29 Mar 2013 01:30:00 -0400","Fri, 29 Mar 2013 02:30:00 -0400",Friday Lunch,Family Stream,"",Family Room,"Nothing programmed, however the room will be open."
10067,"Sat, 30 Mar 2013 01:00:00 -0400","Sat, 30 Mar 2013 02:00:00 -0400",Saturday Lunch,Family Stream,"",Family Room,"Nothing programmed, however the room will be open."
10068,"Sun, 31 Mar 2013 01:30:00 -0400","Sun, 31 Mar 2013 02:30:00 -0400",Sunday Lunch,Family Stream,"",Family Room,"Nothing programmed, however the room will be open."
10069,"Sat, 30 Mar 2013 22:30:00 -0400","Sat, 30 Mar 2013 23:30:00 -0400",Dark / Adult Fantasy Fiction,"","Stephen Dedman, Kathleen Griffiths, Matt Holmes, Krisjan Lie",Champagne 1,
10070,"Fri, 29 Mar 2013 08:00:00 -0400","Fri, 29 Mar 2013 09:00:00 -0400",After Buffy: the search for awesome,"","Nick Browning, Sarah Frankle, Emma Grogan, Zoe Wadsworth",Bordeaux South,
10071,"Thu, 28 Mar 2013 23:30:00 -0400","Fri, 29 Mar 2013 00:20:00 -0400",Artifactory: what have they been up to?,"","Brendan , John Parker ",Champagne 1,"After just over four years of operation, representatives from the Artifactory present their latest builds and discuss their current projects."
10072,"Fri, 29 Mar 2013 02:30:00 -0400","Fri, 29 Mar 2013 02:45:00 -0400",What's on Today - Friday arvo edition,"","Stephen Griffiths, Samara Morgan",Hotel Foyer,
